date,MU,SK Hynix,Samsung,SNDK,NVDA,AMD,AVGO,MRVL,CRDO,INTC,QCOM,CBRS,AMAT,LRCX,KLAC,LITE,COHR,AAOI,VRT,BE,ENPH,CRWD,DDOG,PANW,WDAY,TEAM,NOW,HUBS,SHOP,ADBE,MDB,U,CDNS,AMZN,GOOG,TSLA,DELL,UBER,IONQ,NKE,LULU,AS
2025-09-12,157.00218200683594,327605.53125,74547.65625,86.12999725341797,177.593505859375,158.57000732421875,357.8177795410156,67.223388671875,161.99000549316406,24.079999923706055,159.39146423339844,,167.05545043945312,116.39818572998047,959.9312133789062,163.02000427246094,102.98999786376953,27.06999969482422,134.71966552734375,67.26000213623047,37.630001068115234,436.1000061035156,136.5,196.2899932861328,223.38999938964844,174.8699951171875,185.79200744628906,491.4800109863281,143.3800048828125,349.3599853515625,330.1000061035156,43.54999923706055,343.4800109863281,228.14999389648438,240.90780639648438,395.94000244140625,123.67068481445312,95.88999938964844,55.61000061035156,71.41954803466797,159.8699951171875,36.369998931884766
2025-09-15,157.54141235351562,330098.6875,75635.21875,90.08999633789062,177.52357482910156,161.16000366210938,362.0137023925781,67.30323791503906,163.97999572753906,24.770000457763672,158.7906494140625,,170.17153930664062,118.63737487792969,984.715576171875,168.77000427246094,106.33999633789062,29.559999465942383,138.175537109375,67.0199966430664,37.97999954223633,444.7699890136719,138.64999389648438,201.27999877929688,222.75,173.8699951171875,189.48399353027344,508.1400146484375,147.88999938964844,347.1000061035156,333.9700012207031,46.529998779296875,351.5199890136719,231.42999267578125,251.2675018310547,410.0400085449219,125.41141510009766,98.8499984741211,59.11000061035156,71.44889831542969,159.97999572753906,37.2400016784668
2025-09-16,158.5898895263672,347052.375,78502.4296875,91.55000305175781,174.65724182128906,160.4600067138672,357.9470520019531,68.73055267333984,164.4199981689453,25.270000457763672,161.66664123535156,,172.7699737548828,119.89131927490234,986.3685302734375,170.89999389648438,104.47000122070312,28.93000030517578,136.56651306152344,73.29000091552734,38.9900016784668,444.9800109863281,134.58999633789062,201.33999633789062,219.00999450683594,172.0399932861328,186.40199279785156,502.54998779296875,147.2100067138672,352.7300109863281,327.3699951171875,45.91999816894531,349.010009765625,234.0500030517578,250.9281768798828,421.6199951171875,126.28178405761719,97.83000183105469,62.2599983215332,71.17496490478516,162.33999633789062,37.09000015258789
2025-09-17,159.75819396972656,332591.875,77316.0,93.97000122070312,170.0730743408203,159.16000366210938,344.1959228515625,70.8465805053711,164.44000244140625,24.899999618530273,162.76976013183594,,177.339599609375,121.31446075439453,985.6715087890625,163.33999633789062,103.41000366210938,29.469999313354492,136.7464141845703,79.66999816894531,38.720001220703125,445.5,134.22999572753906,203.1199951171875,234.8800048828125,172.25,190.07400512695312,507.29998779296875,147.8699951171875,362.07000732421875,315.3800048828125,45.56999969482422,347.2699890136719,231.6199951171875,249.36123657226562,425.8599853515625,128.9126434326172,92.94999694824219,65.44000244140625,70.7444839477539,163.47999572753906,37.09000015258789
2025-09-18,168.64529418945312,354532.0,79392.2578125,98.87000274658203,176.01551818847656,157.9199981689453,343.380615234375,74.09046173095703,172.30999755859375,30.56999969482422,165.59652709960938,,188.91799926757812,125.71322631835938,1042.25048828125,171.5,108.05000305175781,29.040000915527344,141.873291015625,80.97000122070312,38.439998626708984,502.6300048828125,136.80999755859375,205.67999267578125,233.5,169.6300048828125,189.54800415039062,513.1199951171875,152.11000061035156,367.4599914550781,316.29998779296875,45.45000076293945,364.8800048828125,231.22999572753906,251.83639526367188,416.8500061035156,130.66326904296875,94.69999694824219,66.80999755859375,70.53903198242188,169.75999450683594,37.880001068115234
2025-09-19,162.4942169189453,354532.0,79392.2578125,102.20999908447266,176.4449462890625,157.38999938964844,342.9729309082031,74.12040710449219,169.55999755859375,29.579999923706055,164.3358154296875,,189.25648498535156,126.31034088134766,1040.378662109375,168.72999572753906,109.11000061035156,28.989999771118164,143.5122833251953,84.93000030517578,38.41999816894531,502.54998779296875,138.82000732421875,208.19000244140625,233.6199951171875,169.0500030517578,192.22999572753906,518.8400268554688,153.3000030517578,365.8999938964844,323.42999267578125,46.04999923706055,373.3500061035156,231.47999572753906,254.74070739746094,426.07000732421875,130.4951171875,98.51000213623047,70.41000366210938,69.355224609375,169.6199951171875,37.45000076293945
2025-09-22,164.38148498535156,350044.25,82556.078125,102.91999816894531,183.37612915039062,159.7899932861328,337.4351806640625,75.38801574707031,164.10000610351562,28.760000228881836,167.16256713867188,,199.6302490234375,131.5649871826172,1066.706298828125,164.7100067138672,114.5999984741211,30.540000915527344,151.86717224121094,86.2699966430664,40.5,493.1400146484375,138.35000610351562,208.17999267578125,242.66000366210938,170.6300048828125,189.55599975585938,522.969970703125,157.1199951171875,364.0799865722656,323.5899963378906,45.90999984741211,373.3699951171875,227.6300048828125,252.3853302001953,434.2099914550781,134.2040557861328,99.38999938964844,71.94000244140625,69.73677825927734,173.41000366210938,35.27000045776367
2025-09-23,166.16888427734375,360017.03125,83742.5234375,106.4000015258789,178.2027130126953,160.89999389648438,337.5845642089844,74.47972869873047,162.25999450683594,29.34000015258789,166.97543334960938,,199.97869873046875,131.2962646484375,1066.656494140625,163.99000549316406,109.29000091552734,28.059999465942383,142.52288818359375,77.37999725341797,37.36000061035156,484.1000061035156,137.49000549316406,203.25,240.32000732421875,165.67999267578125,185.53399658203125,513.1400146484375,149.94000244140625,361.7799987792969,318.9599914550781,44.52000045776367,366.29998779296875,220.7100067138672,251.8463592529297,425.8500061035156,132.86883544921875,97.80000305175781,75.13999938964844,69.39436340332031,173.3300018310547,34.29999923706055
2025-09-24,161.4757080078125,356526.5625,84434.609375,99.83000183105469,176.74456787109375,160.8800048828125,337.9530944824219,79.93943786621094,149.3800048828125,31.219999313354492,170.9348602294922,,200.54617309570312,127.95579528808594,1064.137451171875,152.75,106.5199966430664,26.690000534057617,141.5334930419922,69.18000030517578,37.9900016784668,476.3299865722656,136.57000732421875,200.6999969482422,241.50999450683594,163.8300018310547,186.6739959716797,515.3499755859375,148.8300018310547,353.2699890136719,315.29998779296875,44.45000076293945,356.9599914550781,220.2100067138672,247.34518432617188,442.7900085449219,130.64346313476562,97.77999877929688,73.86000061035156,69.6780776977539,179.22000122070312,34.13999938964844
2025-09-25,156.60276794433594,355529.28125,85126.6875,94.29000091552734,177.46365356445312,161.27000427246094,334.75592041015625,83.65245056152344,144.94000244140625,33.9900016784668,167.1231689453125,,198.71434020996094,127.7663345336914,1054.6077880859375,159.11000061035156,106.56999969482422,26.34000015258789,139.6846160888672,68.69000244140625,37.08000183105469,473.0899963378906,136.60000610351562,202.2100067138672,242.75,162.4199981689453,183.7220001220703,506.67999267578125,143.4499969482422,354.1600036621094,315.32000732421875,42.11000061035156,351.05999755859375,218.14999389648438,246.08766174316406,423.3900146484375,129.52586364746094,97.5999984741211,69.43000030517578,67.74095153808594,172.00999450683594,34.279998779296875
2025-09-26,157.04212951660156,335583.75,82358.34375,97.12000274658203,177.96302795410156,159.4600067138672,333.19219970703125,83.0136489868164,142.92999267578125,35.5,166.650390625,,203.0151824951172,127.96575927734375,1059.77587890625,160.75,106.98999786376953,25.770000457763672,138.53530883789062,70.31999969482422,36.5,481.4200134277344,139.07000732421875,202.3699951171875,246.6699981689453,166.64999389648438,187.1999969482422,517.760009765625,140.25,360.3699951171875,318.4100036621094,42.7599983215332,350.1099853515625,219.77999877929688,246.6964569091797,440.3999938964844,129.3280487060547,98.44999694824219,67.27999877929688,67.80943298339844,176.3000030517578,34.47999954223633
2025-09-29,163.6625213623047,348049.65625,83619.59375,113.5,181.6183624267578,161.36000061035156,326.5887145996094,82.23511505126953,146.00999450683594,34.47999954223633,162.80917358398438,,204.0406036376953,130.71792602539062,1059.6165771484375,162.5800018310547,107.97000122070312,25.940000534057617,143.2224578857422,73.5999984741211,36.08000183105469,488.45001220703125,145.25999450683594,203.9600067138672,247.69000244140625,165.30999755859375,188.1699981689453,519.8800048828125,149.0,359.4200134277344,317.0,42.939998626708984,348.5199890136719,222.1699981689453,243.88198852539062,443.2099914550781,132.4336395263672,99.56999969482422,64.26000213623047,68.04424285888672,179.11000061035156,34.61000061035156
2025-09-30,167.07757568359375,346553.78125,83321.6640625,112.19999694824219,186.3423309326172,161.7899932861328,328.5906677246094,83.91195678710938,145.61000061035156,33.54999923706055,163.8531951904297,,203.83154296875,133.5199432373047,1074.025146484375,162.7100067138672,107.72000122070312,25.93000030517578,150.76785278320312,84.56999969482422,35.38999938964844,490.3800048828125,142.39999389648438,203.6199951171875,240.72999572753906,159.6999969482422,184.05599975585938,467.79998779296875,148.61000061035156,352.75,310.3800048828125,40.040000915527344,351.260009765625,219.57000732421875,243.0735626220703,444.7200012207031,140.2174835205078,97.97000122070312,61.5,68.22034454345703,177.92999267578125,34.75
2025-10-01,181.8860626220703,359019.71875,85407.1875,121.12000274658203,187.0015106201172,164.00999450683594,332.0567626953125,83.7322998046875,144.91000366210938,35.939998626708984,163.98126220703125,,216.7738494873047,142.38470458984375,1124.08203125,171.39999389648438,114.6500015258789,28.420000076293945,161.4912872314453,90.19000244140625,37.0099983215332,499.9599914550781,152.6999969482422,206.8000030517578,232.2100067138672,149.57000732421875,182.48599243164062,440.25,149.57000732421875,343.7200012207031,321.5299987792969,38.29999923706055,351.9700012207031,220.6300048828125,245.05966186523438,459.4599914550781,148.04086303710938,96.61000061035156,63.09000015258789,72.59356689453125,177.57000732421875,34.95000076293945
2025-10-02,183.4837646484375,394423.0625,89131.3359375,124.13999938964844,188.64939880371094,169.72999572753906,336.82757568359375,86.03795623779297,149.6300048828125,37.29999923706055,166.30567932128906,,222.59788513183594,146.5727996826172,1134.427734375,169.75,112.79000091552734,27.979999542236328,161.541259765625,88.0,37.7400016784668,496.79998779296875,151.57000732421875,209.3000030517578,232.10000610351562,151.0500030517578,182.02000427246094,445.1600036621094,151.3000030517578,351.4800109863281,326.2900085449219,39.099998474121094,347.239990234375,222.41000366210938,245.9479217529297,436.0,145.7561492919922,96.61000061035156,69.5999984741211,72.95555877685547,178.1999969482422,35.189998626708984
2025-10-03,187.67530822753906,394423.0625,89131.3359375,128.41000366210938,187.38099670410156,164.6699981689453,337.0168151855469,86.05792236328125,143.8699951171875,36.83000183105469,166.6306915283203,,216.5647735595703,145.39614868164062,1096.8778076171875,163.80999755859375,113.58000183105469,27.93000030517578,160.10214233398438,90.29000091552734,36.79999923706055,489.8800048828125,151.82000732421875,207.19000244140625,236.47999572753906,150.49000549316406,182.4720001220703,451.8699951171875,161.13999938964844,346.739990234375,321.2099914550781,37.88999938964844,347.2699890136719,219.50999450683594,245.96788024902344,429.8299865722656,139.1987762451172,96.5999984741211,73.27999877929688,70.37271118164062,175.58999633789062,34.36000061035156
2025-10-06,190.802734375,394423.0625,89131.3359375,121.16999816894531,185.3036651611328,203.7100067138672,334.1483459472656,88.75284576416016,147.4199981689453,36.59000015258789,166.0791473388672,,222.91647338867188,148.72665405273438,1134.8759765625,160.60000610351562,114.7699966430664,33.790000915527344,162.70054626464844,86.97000122070312,37.15999984741211,495.95001220703125,157.36000061035156,212.5800018310547,238.36000061035156,150.19000244140625,182.5679931640625,463.5899963378906,164.5,350.1400146484375,321.92999267578125,37.529998779296875,353.3599853515625,220.89999389648438,251.0179901123047,453.25,144.16378784179688,100.0999984741211,78.98999786376953,69.62915802001953,174.1199951171875,34.119998931884766
2025-10-07,185.53707885742188,394423.0625,89131.3359375,120.94999694824219,184.80429077148438,211.50999450683594,335.0646667480469,86.8065185546875,137.1999969482422,37.16999816894531,162.96676635742188,,210.6212615966797,139.95164489746094,1080.13916015625,157.14999389648438,113.55999755859375,31.334999084472656,158.77294921875,86.05999755859375,36.27000045776367,484.6199951171875,154.52000427246094,211.0399932861328,233.1699981689453,150.1199951171875,180.84800720214844,450.3699951171875,161.27999877929688,348.30999755859375,318.4599914550781,36.400001525878906,345.4800109863281,221.77999877929688,246.64657592773438,433.0899963378906,149.2178192138672,97.80000305175781,79.2300033569336,67.4180908203125,173.1699981689453,34.15999984741211
2025-10-08,196.3781280517578,394423.0625,89131.3359375,131.8800048828125,188.86911010742188,235.55999755859375,344.1183166503906,92.32611846923828,148.8699951171875,37.43000030517578,165.24195861816406,,216.54486083984375,142.1354217529297,1058.0830078125,163.08999633789062,116.66999816894531,32.220001220703125,167.2777557373047,87.58000183105469,36.029998779296875,509.95001220703125,164.1199951171875,217.7899932861328,238.25,149.52000427246094,182.86399841308594,459.55999755859375,166.42999267578125,348.7699890136719,326.7799987792969,36.58000183105469,350.0,225.22000122070312,244.97982788085938,438.69000244140625,162.7282257080078,99.27999877929688,74.30000305175781,67.59419250488281,174.82000732421875,34.529998779296875
2025-10-09,192.17160034179688,394423.0625,89131.3359375,129.67999267578125,192.32470703125,232.88999938964844,343.6402282714844,90.50953674316406,151.14999389648438,37.79999923706055,163.16375732421875,,219.32249450683594,140.59979248046875,1049.001708984375,159.75999450683594,122.3499984741211,32.369998931884766,168.77685546875,86.6500015258789,36.709999084472656,509.1300048828125,164.07000732421875,215.1699981689453,238.22000122070312,147.74000549316406,183.58999633789062,452.989990234375,163.8699951171875,347.4700012207031,331.4800109863281,38.959999084472656,348.6700134277344,227.74000549316406,241.73619079589844,435.5400085449219,154.2421875,96.0,77.5,66.58649444580078,173.47999572753906,32.439998626708984
2025-10-10,181.450439453125,426834.5625,93749.28125,116.91000366210938,182.92669677734375,214.89999389648438,323.331787109375,85.50564575195312,138.8300018310547,36.369998931884766,151.27561950683594,,209.01841735839844,130.99713134765625,978.5816650390625,149.61000061035156,111.0999984741211,27.149999618530273,168.90675354003906,86.87000274658203,34.27000045776367,493.6600036621094,158.74000549316406,208.5500030517578,233.17999267578125,144.55999755859375,177.74200439453125,439.6600036621094,151.02000427246094,337.510009765625,314.44000244140625,36.08000183105469,327.0,216.3699951171875,237.0254364013672,413.489990234375,148.92111206054688,93.4000015258789,70.6500015258789,63.807987213134766,167.50999450683594,30.940000534057617
2025-10-13,192.6112518310547,413869.96875,92656.8671875,134.61000061035156,188.08013916015625,216.4199981689453,355.2735290527344,89.28103637695312,149.89999389648438,37.220001220703125,159.34222412109375,,218.50611877441406,137.41885375976562,1020.6524658203125,160.55999755859375,115.12999725341797,29.100000381469727,178.89065551757812,109.91000366210938,34.81999969482422,508.6099853515625,164.1999969482422,213.27999877929688,236.60000610351562,149.38999938964844,184.74000549316406,449.8800048828125,153.66000366210938,339.32000732421875,319.2099914550781,37.13999938964844,332.2300109863281,220.07000732421875,244.16143798828125,435.8999938964844,151.72012329101562,94.08000183105469,82.08999633789062,65.92121887207031,169.85000610351562,30.950000762939453
2025-10-14,186.90594482421875,410379.5,90968.5859375,127.29000091552734,179.80067443847656,218.08999633789062,342.7538146972656,86.11489868164062,129.75,35.630001068115234,159.3028106689453,,217.2218475341797,137.9174346923828,1021.3594360351562,156.77999877929688,109.37000274658203,28.479999542236328,175.04299926757812,114.05999755859375,36.439998626708984,488.94000244140625,160.8800048828125,207.55999755859375,237.17999267578125,156.3699951171875,182.2519989013672,456.5799865722656,152.8800048828125,335.94000244140625,313.80999755859375,36.58000183105469,325.75,216.38999938964844,245.7084197998047,429.239990234375,147.1408233642578,94.25,77.55000305175781,66.17559051513672,169.1300048828125,30.920000076293945
2025-10-15,191.78192138671875,421349.53125,94345.1484375,144.3000030517578,179.60093688964844,238.60000610351562,349.92498779296875,88.78164672851562,131.41000366210938,37.150001525878906,160.51426696777344,,226.5701904296875,144.3690643310547,1082.3994140625,156.57000732421875,110.41000366210938,32.95000076293945,180.39971923828125,116.58000183105469,37.540000915527344,489.0199890136719,160.02000427246094,206.6999969482422,234.75999450683594,149.83999633789062,180.61000061035156,445.44000244140625,156.2100067138672,330.6300048828125,317.8299865722656,37.40999984741211,324.1000061035156,215.57000732421875,251.2176055908203,435.1499938964844,152.01681518554688,94.5199966430664,72.41000366210938,66.97784423828125,167.10000610351562,32.040000915527344
2025-10-16,202.36318969726562,451267.875,97026.5390625,144.27000427246094,181.57839965820312,234.55999755859375,352.7337341308594,88.12245178222656,136.52999877929688,36.84000015258789,161.6075439453125,,226.70956420898438,141.96591186523438,1094.1395263671875,163.22999572753906,115.95999908447266,31.139999389648438,177.7113800048828,115.08999633789062,37.560001373291016,482.2300109863281,151.1699981689453,205.50999450683594,227.60000610351562,150.1300048828125,178.8979949951172,432.70001220703125,156.57000732421875,329.2300109863281,314.3500061035156,34.720001220703125,324.25,214.47000122070312,251.3872833251953,428.75,149.6529998779297,92.5199966430664,65.58999633789062,65.39290618896484,164.6199951171875,30.639999389648438
2025-10-17,202.2133331298828,464232.4375,97225.1640625,140.16000366210938,182.9866180419922,233.0800018310547,347.9330139160156,87.84278869628906,143.61000061035156,37.0099983215332,160.98703002929688,,223.99168395996094,141.10833740234375,1101.9661865234375,164.77000427246094,116.3499984741211,31.920000076293945,173.8937225341797,111.5,36.560001373291016,484.6499938964844,152.8699951171875,207.88999938964844,234.25,151.9499969482422,180.72000122070312,436.82000732421875,157.75999450683594,333.260009765625,318.5299987792969,35.2400016784668,326.1199951171875,213.0399932861328,253.2935333251953,439.30999755859375,147.95184326171875,92.30000305175781,62.939998626708984,65.91143798828125,167.41000366210938,30.829999923706055
2025-10-20,206.59971618652344,484177.96875,97423.78125,148.0399932861328,182.4073486328125,240.55999755859375,347.8433532714844,85.73535919189453,151.66000366210938,38.099998474121094,164.52294921875,,227.11776733398438,143.64114379882812,1148.0001220703125,161.0,120.19999694824219,34.13999938964844,175.62265014648438,109.05999755859375,37.58000183105469,503.6099853515625,156.2949981689453,211.82000732421875,241.1999969482422,158.7899932861328,183.50999450683594,451.5799865722656,164.7100067138672,343.3999938964844,327.4100036621094,35.27000045776367,329.6400146484375,216.47999572753906,256.5171813964844,447.42999267578125,146.2506866455078,93.69999694824219,59.939998626708984,66.1560287475586,172.42999267578125,30.860000610351562
2025-10-21,202.12339782714844,477695.6875,96827.9140625,149.2899932861328,180.9292449951172,238.02999877929688,341.2897033691406,84.15728759765625,144.1699981689453,38.119998931884766,166.28598022460938,,224.9971923828125,144.62832641601562,1142.563232421875,162.9499969482422,120.79000091552734,33.400001525878906,174.69322204589844,104.37999725341797,37.09000015258789,503.95001220703125,156.25,214.39999389648438,245.6699981689453,168.7100067138672,188.3000030517578,478.010009765625,162.63999938964844,357.54998779296875,325.760009765625,36.290000915527344,333.45001220703125,222.02999877929688,250.8483428955078,442.6000061035156,148.3201904296875,93.02999877929688,59.5,66.8800048828125,181.38999938964844,30.8799991607666
2025-10-22,198.30654907226562,480188.90625,97920.328125,146.9499969482422,180.05035400390625,230.22999572753906,338.9391174316406,80.95121002197266,137.1999969482422,36.91999816894531,166.71934509277344,,219.5813446044922,140.84909057617188,1109.5936279296875,158.05999755859375,115.37000274658203,29.975000381469727,171.48516845703125,94.37000274658203,36.08000183105469,500.1099853515625,154.2100067138672,212.4199981689453,242.8300018310547,167.88999938964844,187.1300048828125,469.5,162.00999450683594,354.0899963378906,325.1000061035156,35.25,330.510009765625,217.9499969482422,252.0360107421875,438.9700012207031,149.01499938964844,92.20999908447266,55.45000076293945,67.58441925048828,178.2899932861328,31.049999237060547
2025-10-23,206.53976440429688,477197.09375,95834.8125,167.0500030517578,181.92796325683594,234.99000549316406,342.9131774902344,82.66910552978516,150.97000122070312,38.15999984741211,167.46788024902344,,227.45623779296875,147.12123107910156,1154.0841064453125,168.5,121.5199966430664,31.399999618530273,183.0880889892578,101.41999816894531,35.63999938964844,521.97998046875,156.58999633789062,215.02000427246094,243.27999877929688,165.00999450683594,187.83399963378906,475.79998779296875,167.02999877929688,354.1199951171875,330.010009765625,36.290000915527344,337.2699890136719,221.08999633789062,253.233642578125,448.9800109863281,153.08453369140625,94.61000061035156,59.369998931884766,68.17142486572266,179.05999755859375,31.639999389648438
2025-10-24,218.83963012695312,508611.28125,98118.953125,186.16000366210938,186.02273559570312,252.9199981689453,352.71380615234375,84.0274429321289,155.5500030517578,38.279998779296875,166.39431762695312,,227.7349853515625,151.24948120117188,1177.8031005859375,179.3000030517578,129.33999633789062,34.0099983215332,185.94635009765625,110.37999725341797,36.22999954223633,527.3200073242188,156.47000122070312,217.11000061035156,242.75,162.63999938964844,186.03399658203125,469.6700134277344,172.9499969482422,353.5199890136719,333.57000732421875,37.290000915527344,345.1000061035156,224.2100067138672,260.0003967285156,433.7200012207031,157.46177673339844,94.06999969482422,60.29999923706055,67.61376953125,178.1699981689453,31.760000228881836
2025-10-27,219.9187469482422,533543.25,101296.8984375,176.49000549316406,191.24609375,259.6700134277344,360.6021423339844,88.60186767578125,154.9600067138672,39.540000915527344,184.8519287109375,,230.3035430908203,156.4546661376953,1209.97607421875,193.8000030517578,134.99000549316406,37.220001220703125,192.78216552734375,108.52999877929688,36.810001373291016,529.7000122070312,157.6199951171875,220.2899932861328,238.91000366210938,164.25999450683594,189.25799560546875,471.94000244140625,175.05999755859375,357.79998779296875,340.1700134277344,39.16999816894531,351.3999938964844,226.97000122070312,269.4019470214844,452.4200134277344,160.9854278564453,96.41999816894531,62.79999923706055,67.10501098632812,181.38999938964844,32.560001373291016
2025-10-28,221.7272491455078,519581.34375,98814.1328125,175.52999877929688,200.77392578125,258.010009765625,371.47845458984375,88.35216522216797,162.17999267578125,41.529998779296875,178.30213928222656,,226.62991333007812,155.17828369140625,1200.9246826171875,198.38999938964844,134.24000549316406,36.869998931884766,190.45359802246094,113.27999877929688,36.70000076293945,546.9400024414062,157.27000427246094,221.3800048828125,236.92999267578125,163.9600067138672,187.58200073242188,469.6199951171875,178.9600067138672,359.9100036621094,336.4599914550781,36.880001068115234,341.29998779296875,229.25,267.9049072265625,460.54998779296875,163.6554412841797,95.43000030517578,57.150001525878906,65.97013854980469,179.97999572753906,32.81999969482422
2025-10-29,226.443359375,556480.5625,99807.234375,204.36000061035156,206.77627563476562,264.3299865722656,384.43646240234375,90.04010772705078,171.52000427246094,41.34000015258789,175.9777069091797,,234.70394897460938,160.21395874023438,1230.0406494140625,214.27999877929688,138.05999755859375,35.47999954223633,199.14828491210938,133.7100067138672,31.139999389648438,545.5,156.0,217.16000366210938,231.36000061035156,159.27999877929688,182.33999633789062,466.1199951171875,179.00999450683594,337.8599853515625,340.5299987792969,37.13999938964844,341.42999267578125,230.3000030517578,274.6317138671875,461.510009765625,162.3849639892578,95.76000213623047,61.11000061035156,63.93517303466797,170.3000030517578,32.13999938964844
2025-10-30,223.82550048828125,566453.375,103382.421875,195.82000732421875,202.63156127929688,254.83999633789062,374.9644775390625,88.4620361328125,166.6199951171875,40.15999984741211,174.5889434814453,,231.5181427001953,160.55299377441406,1209.2591552734375,200.1300048828125,132.7100067138672,35.06999969482422,193.6416473388672,127.8499984741211,30.1299991607666,538.6799926757812,157.07000732421875,218.27000427246094,232.8699951171875,160.6699981689453,186.93600463867188,477.6199951171875,173.61000061035156,339.239990234375,347.5400085449219,36.130001068115234,336.0899963378906,222.86000061035156,281.3485412597656,440.1000061035156,159.81417846679688,96.48999786376953,60.16999816894531,63.49491500854492,168.02000427246094,31.93000030517578
2025-10-31,223.58570861816406,557477.875,106758.984375,199.3300018310547,202.23207092285156,256.1199951171875,368.1518249511719,93.625732421875,187.6199951171875,39.9900016784668,178.17410278320312,,232.06568908691406,157.01307678222656,1203.6131591796875,201.55999755859375,131.9600067138672,35.560001373291016,192.74220275878906,132.16000366210938,30.510000228881836,543.010009765625,162.80999755859375,220.24000549316406,239.9199981689453,169.4199981689453,183.8560028076172,491.9200134277344,173.86000061035156,340.30999755859375,359.82000732421875,37.900001525878906,338.69000244140625,244.22000122070312,281.2687072753906,456.55999755859375,160.80674743652344,96.5,62.380001068115234,63.19161605834961,170.5399932861328,31.229999542236328
2025-11-03,234.50669860839844,618311.8125,110334.1640625,207.00999450683594,206.61648559570312,259.6499938964844,361.1001281738281,90.25984191894531,180.63999938964844,39.5,177.99681091308594,,236.65524291992188,160.7823486328125,1213.9691162109375,199.5800018310547,132.0,33.040000915527344,191.28306579589844,142.3699951171875,29.510000228881836,551.9199829101562,162.0800018310547,219.22999572753906,237.67999267578125,176.0800018310547,182.76800537109375,494.5799865722656,172.94000244140625,337.4700012207031,369.04998779296875,37.54999923706055,335.4100036621094,254.0,283.5641784667969,468.3699951171875,158.92086791992188,99.72000122070312,58.400001525878906,61.29362869262695,165.47000122070312,31.469999313354492
2025-11-04,217.85043334960938,584404.375,104176.90625,194.57000732421875,198.43690490722656,250.0500030517578,350.5325622558594,87.48322296142578,164.22999572753906,37.029998779296875,170.2355499267578,,229.16860961914062,155.3378448486328,1188.4278564453125,188.36000061035156,128.6999969482422,29.5,180.7095489501953,129.0500030517578,29.010000228881836,533.9199829101562,157.50999450683594,214.52000427246094,233.47000122070312,165.0,177.51400756835938,471.989990234375,160.94000244140625,335.3500061035156,355.8399963378906,35.869998931884766,333.2200012207031,249.32000732421875,277.5160827636719,444.260009765625,153.49148559570312,94.66999816894531,53.380001068115234,59.90436935424805,160.66000366210938,31.399999618530273
2025-11-05,237.3043975830078,577423.375,99906.546875,216.5,194.9613494873047,256.3299865722656,357.54443359375,92.78675842285156,173.16000366210938,38.380001068115234,177.0118865966797,,239.82113647460938,164.58154296875,1221.895263671875,232.75,134.6300048828125,31.510000228881836,190.593505859375,141.41000366210938,32.20000076293945,534.1400146484375,154.97999572753906,213.17999267578125,232.10000610351562,161.4600067138672,175.92599487304688,464.7099914550781,162.9199981689453,335.5299987792969,350.2799987792969,42.36000061035156,327.6300048828125,250.1999969482422,284.1929931640625,462.07000732421875,151.27806091308594,92.75,55.40999984741211,60.765316009521484,167.58999633789062,31.270000457763672
2025-11-06,238.1337127685547,591385.3125,98516.1953125,207.69000244140625,187.84043884277344,237.6999969482422,354.16796875,93.21623229980469,162.74000549316406,37.2400016784668,170.5901336669922,,232.4937744140625,161.7296600341797,1201.2830810546875,239.67999267578125,159.3000030517578,29.100000381469727,182.908203125,136.86000061035156,31.170000076293945,532.52001953125,190.82000732421875,211.3699951171875,224.5,156.1300048828125,171.75399780273438,394.95001220703125,156.0500030517578,327.3500061035156,355.8299865722656,39.93000030517578,324.45001220703125,243.0399932861328,284.78179931640625,445.9100036621094,148.07203674316406,92.12000274658203,57.43000030517578,60.55007553100586,163.5500030517578,29.670000076293945
2025-11-07,237.72406005859375,578420.75,97225.1640625,239.47999572753906,187.91030883789062,233.5399932861328,348.0325927734375,90.80917358398438,163.61000061035156,38.130001068115234,168.31494140625,,229.0491485595703,158.89772033691406,1188.308349609375,240.11000061035156,154.50999450683594,28.56999969482422,179.69017028808594,135.2100067138672,30.219999313354492,539.8099975585938,191.24000549316406,212.2899932861328,225.1699981689453,157.8300018310547,172.37399291992188,398.3999938964844,152.41000366210938,326.95001220703125,361.0400085449219,40.029998779296875,325.04998779296875,244.41000366210938,279.1528625488281,429.5199890136719,145.61045837402344,91.98999786376953,59.27000045776367,59.76739501953125,166.1300048828125,29.540000915527344
2025-11-10,253.0913848876953,604349.875,99906.546875,267.95001220703125,198.7964630126953,243.97999572753906,356.9568176269531,93.11636352539062,170.16000366210938,38.45000076293945,168.9846954345703,,234.0369110107422,165.8977813720703,1212.7840576171875,259.8900146484375,166.72000122070312,25.420000076293945,187.72525024414062,139.22999572753906,32.84000015258789,557.530029296875,199.72000122070312,216.5399932861328,227.97000122070312,159.1300048828125,173.25999450683594,386.3500061035156,158.8800048828125,328.8500061035156,373.8900146484375,43.130001068115234,328.94000244140625,248.39999389648438,290.02154541015625,445.2300109863281,141.63026428222656,94.0999984741211,55.369998931884766,59.48367691040039,170.35000610351562,30.139999389648438
