date,price,ret,f1,f2,regime,pBear,pNeutral,pBull
2002-05-15,1091.0699462890625,-0.0056756001071534,0.0004073491779729821,0.016177626428555244,0.0,0.992984275031361,0.0070157249684890954,1.499038545952173e-13
2002-05-16,1098.22998046875,0.006540958248933748,0.0046463965525932235,0.014349208335467394,0.0,0.9572202951095783,0.042779700809364135,4.0810577177236975e-09
2002-05-17,1106.5899658203125,0.007583408730941876,0.009550380982233441,0.00950849746922698,0.0,0.7847222607675555,0.2147933285956324,0.0004844106368117842
2002-05-20,1091.8800048828125,-0.013382198218289787,0.0031979311302556823,0.011817187824800205,1.0,0.4587256005319692,0.541259145107315,1.525436071599608e-05
2002-05-21,1079.8800048828125,-0.01105105727304867,-0.0031968977237232465,0.008747719475351327,1.0,0.05832316606329213,0.9414260407599049,0.00025079317680289445
2002-05-22,1086.02001953125,0.005669727159328453,-0.000927832270426876,0.009266528597609989,1.0,0.008324436895017797,0.9911201112149676,0.0005554518900145412
2002-05-23,1097.0799560546875,0.01013240920708025,-0.00020954207879757546,0.009932866323205426,1.0,0.004856985457120996,0.9949124916462118,0.00023052289666706375
2002-05-24,1083.8199462890625,-0.012160276727985142,-0.004158279170582979,0.009974332260411282,1.0,0.004966285681399849,0.995027771152183,5.943166417231738e-06
2002-05-28,1074.550048828125,-0.00858977328215893,-0.0031997941833568078,0.009245544984629086,1.0,0.0036885467020515996,0.9962288117887458,8.26415092025825e-05
2002-05-29,1067.6600341796875,-0.006432644922662156,-0.002276111713279505,0.008624889049552222,1.0,0.0030461408382580686,0.9962796078978854,0.0006742512638566539
2002-05-30,1064.6600341796875,-0.0028138383387537047,-0.003972824812895936,0.007677267396771785,1.0,0.002822470526352891,0.9963584436485642,0.0008190858250830519
2002-05-31,1067.1400146484375,0.0023266549682814386,-0.0055339756606556986,0.004964716151312958,1.0,0.004368095497339852,0.9860772584609628,0.009554646041697359
2002-06-03,1040.6800537109375,-0.025107789182229112,-0.008123478151504493,0.009262189012403242,1.0,0.006392918053701614,0.9936069103715481,1.7157475009126642e-07
2002-06-04,1040.68994140625,9.50114139808278e-06,-0.00640362326679309,0.009798766691936273,1.0,0.0061468445887416226,0.9938526375932499,5.178180082101492e-07
2002-06-05,1049.9000244140625,0.008811046396816735,-0.003354885002897312,0.011533346861362903,1.0,0.010470737064031982,0.9895289621673006,3.0076866730448256e-07
2002-06-06,1029.1500244140625,-0.019961702247038637,-0.006784457784554299,0.013279866334317252,1.0,0.0654592461976403,0.9345407537869487,1.5411040665856784e-11
2002-06-07,1027.530029296875,-0.0015753499911639324,-0.007564858776443373,0.012828496008139305,1.0,0.108437190664052,0.8915628093186102,1.7337975645024028e-11
2002-06-10,1030.739990234375,0.003119088855631169,-0.0019194831688713165,0.009694251391252993,1.0,0.014740213240269131,0.9851551013413583,0.00010468541837260939
2002-06-11,1013.5999755859376,-0.01676865547158357,-0.005275114491467647,0.011228251688704486,1.0,0.012632745873792598,0.9873671897002436,6.442596381993852e-08
2002-06-12,1020.260009765625,0.006549180408375044,-0.005727487689155986,0.010683997320126537,1.0,0.009539134271814697,0.9904607197771871,1.4595099797852994e-07
