ticker,algorithm,entry_date,entry_price,outcome,breakout_class,days_to_resolve,fwd_return_%,max_favorable_%,max_adverse_%
AMD,volume_resistance,2025-08-06,163.12,true,confirmed,2,-0.8,14.4,-4.0
AMD,volume_resistance,2025-10-06,203.71,true,confirmed,2,27.5,31.1,2.7
AMD,volume_resistance,2025-11-12,258.89,false,fakeout,2,-14.5,0.3,-25.0
AMD,volume_resistance,2026-04-16,278.26,true,confirmed,4,61.6,68.6,-2.2
AMD,volume_resistance,2026-05-05,355.26,true,confirmed,1,19.4,32.1,12.9
AMD,high_52w_momentum,2023-05-25,120.35,true,confirmed,2,-10.7,10.4,-10.9
AMD,high_52w_momentum,2023-06-12,129.19,false,fakeout,1,-11.3,2.8,-17.1
AMD,high_52w_momentum,2023-12-11,134.41,true,confirmed,11,10.5,12.4,-1.9
AMD,high_52w_momentum,2023-12-27,146.07,false,confirmed,3,21.3,26.6,-8.4
AMD,high_52w_momentum,2024-01-16,158.74,true,confirmed,3,8.1,16.5,-2.7
AMD,high_52w_momentum,2024-02-22,181.86,false,confirmed,3,-1.7,25.0,-5.2
AMD,high_52w_momentum,2025-07-28,173.66,false,fakeout,7,-5.9,7.5,-9.1
AMD,high_52w_momentum,2025-08-13,184.42,false,fakeout,3,-15.6,0.6,-19.1
AMD,high_52w_momentum,2025-10-08,235.56,false,confirmed,2,8.8,13.4,-9.5
AMD,high_52w_momentum,2025-10-24,252.92,false,fakeout,9,-19.4,5.6,-22.9
AMD,high_52w_momentum,2026-04-16,278.26,true,confirmed,4,61.6,68.6,-2.2
AMD,high_52w_momentum,2026-05-01,360.54,false,confirmed,1,17.6,30.1,-6.1
NFLX,donchian_20,2021-06-24,51.81,timeout_down,marginal,20,-0.5,7.6,-2.6
NFLX,donchian_20,2021-07-14,54.79,false,fakeout,4,-6.5,1.8,-7.9
NFLX,donchian_20,2021-08-19,54.37,true,confirmed,9,8.4,13.2,-0.8
NFLX,donchian_20,2021-09-07,60.67,false,marginal,5,4.6,5.6,-6.4
NFLX,donchian_20,2021-10-05,63.48,true,confirmed,18,6.8,8.8,-2.8
NFLX,donchian_20,2021-10-21,65.32,timeout_up,marginal,20,4.4,7.3,-1.7
NFLX,donchian_20,2021-11-17,69.17,false,fakeout,3,-14.5,0.4,-15.5
NFLX,donchian_20,2022-06-02,20.51,false,fakeout,3,-12.3,1.1,-19.9
NFLX,donchian_20,2022-07-19,20.16,true,confirmed,2,21.9,25.0,-0.8
NFLX,donchian_20,2022-08-08,23.35,false,fakeout,15,-6.5,7.9,-8.1
NFLX,donchian_20,2022-09-19,24.36,false,fakeout,4,0.6,2.8,-13.1
NFLX,donchian_20,2022-10-19,27.24,true,confirmed,4,12.4,14.8,-7.4
NFLX,donchian_20,2022-12-01,31.69,false,fakeout,10,-7.0,5.0,-13.7
NFLX,donchian_20,2023-01-20,34.25,true,confirmed,10,1.6,10.8,-0.5
NFLX,donchian_20,2023-03-30,33.84,false,fakeout,13,-2.5,3.4,-6.6
NFLX,donchian_20,2023-05-18,37.13,true,confirmed,7,16.3,20.8,-4.6
NFLX,donchian_20,2023-06-09,42.0,timeout_up,marginal,20,4.8,7.4,-2.0
NFLX,donchian_20,2023-07-18,47.48,false,fakeout,2,-10.8,2.1,-13.3
NFLX,donchian_20,2023-09-05,44.87,false,fakeout,6,-16.0,0.6,-17.3
NFLX,donchian_20,2023-10-19,40.18,true,confirmed,11,16.2,16.3,-1.5
NFLX,donchian_20,2023-11-03,43.24,true,confirmed,9,5.0,11.6,-0.6
NFLX,donchian_20,2023-11-20,47.45,false,marginal,10,4.3,4.6,-6.1
NFLX,donchian_20,2023-12-18,48.61,timeout_down,fakeout,20,-0.2,3.6,-5.0
NFLX,donchian_20,2024-01-24,54.49,true,confirmed,16,8.0,9.6,0.7
NFLX,donchian_20,2024-02-15,59.35,timeout_up,marginal,20,2.1,5.2,-4.4
NFLX,donchian_20,2024-03-20,62.77,timeout_down,fakeout,20,-2.7,1.8,-4.2
NFLX,donchian_20,2024-05-20,64.08,timeout_up,marginal,20,7.0,7.2,-2.2
NFLX,donchian_20,2024-06-14,66.94,timeout_down,marginal,20,-2.0,4.2,-3.8
NFLX,donchian_20,2024-07-05,69.07,false,fakeout,4,-11.2,0.7,-11.9
NFLX,donchian_20,2024-08-19,68.85,timeout_up,fakeout,20,2.7,3.3,-4.0
NFLX,donchian_20,2024-09-24,72.23,false,marginal,17,5.8,7.0,-6.1
NFLX,donchian_20,2024-10-09,72.74,false,marginal,6,7.3,7.4,-6.8
NFLX,donchian_20,2024-11-06,78.02,true,confirmed,8,17.6,18.8,-0.0
NFLX,donchian_20,2024-11-21,89.75,timeout_up,marginal,20,1.3,4.9,-4.3
NFLX,donchian_20,2024-12-11,93.66,false,fakeout,5,-10.3,-0.1,-11.5
NFLX,donchian_20,2025-01-22,95.4,true,confirmed,13,7.4,11.6,-0.0
NFLX,donchian_20,2025-02-06,101.57,false,fakeout,12,-12.3,4.8,-15.5
NFLX,donchian_20,2025-04-22,104.03,true,confirmed,5,14.6,15.0,-0.8
NFLX,donchian_20,2025-05-15,117.8,timeout_up,marginal,20,2.9,7.2,-0.5
NFLX,donchian_20,2025-06-02,121.9,true,confirmed,18,6.1,10.0,-3.1
NFLX,donchian_20,2025-06-24,127.91,false,fakeout,17,-8.0,4.9,-8.2
NFLX,donchian_20,2025-09-04,125.75,false,fakeout,5,-7.6,0.8,-9.8
NFLX,donchian_20,2026-02-27,96.24,false,marginal,14,-2.9,4.1,-5.8
NFLX,donchian_20,2026-04-10,103.01,false,fakeout,5,-15.1,5.8,-15.8
NFLX,darvas_box,2021-10-05,63.48,true,confirmed,18,6.8,8.8,-2.8
NFLX,darvas_box,2021-10-21,65.32,timeout_up,marginal,20,4.4,7.3,-1.7
NFLX,darvas_box,2021-11-17,69.17,false,fakeout,3,-14.5,0.4,-15.5
NFLX,darvas_box,2022-08-04,22.99,true,confirmed,5,0.1,9.6,-4.9
NFLX,darvas_box,2022-10-19,27.24,true,confirmed,4,12.4,14.8,-7.4
NFLX,darvas_box,2022-11-15,31.02,false,marginal,2,2.5,7.3,-11.0
NFLX,darvas_box,2022-12-01,31.69,false,fakeout,10,-7.0,5.0,-13.7
NFLX,darvas_box,2023-01-13,33.28,false,confirmed,3,7.7,14.0,-5.8
NFLX,darvas_box,2023-05-26,37.89,true,confirmed,5,10.1,18.4,1.8
NFLX,darvas_box,2023-07-18,47.48,false,fakeout,2,-10.8,2.1,-13.3
NFLX,darvas_box,2023-12-18,48.61,timeout_down,fakeout,20,-0.2,3.6,-5.0
NFLX,darvas_box,2024-01-24,54.49,true,confirmed,16,8.0,9.6,0.7
NFLX,darvas_box,2024-02-15,59.35,timeout_up,marginal,20,2.1,5.2,-4.4
NFLX,darvas_box,2024-03-20,62.77,timeout_down,fakeout,20,-2.7,1.8,-4.2
NFLX,darvas_box,2024-04-05,63.62,false,fakeout,6,-8.9,0.4,-14.8
NFLX,darvas_box,2024-05-20,64.08,timeout_up,marginal,20,7.0,7.2,-2.2
NFLX,darvas_box,2024-06-14,66.94,timeout_down,marginal,20,-2.0,4.2,-3.8
NFLX,darvas_box,2024-07-05,69.07,false,fakeout,4,-11.2,0.7,-11.9
NFLX,darvas_box,2024-08-20,69.85,false,fakeout,12,-1.2,1.3,-5.4
NFLX,darvas_box,2024-09-24,72.23,false,marginal,17,5.8,7.0,-6.1
NFLX,darvas_box,2024-10-09,72.74,false,marginal,6,7.3,7.4,-6.8
NFLX,darvas_box,2024-11-06,78.02,true,confirmed,8,17.6,18.8,-0.0
NFLX,darvas_box,2024-12-04,91.11,timeout_down,fakeout,20,-3.3,3.4,-3.7
NFLX,darvas_box,2025-01-22,95.4,true,confirmed,13,7.4,11.6,-0.0
NFLX,darvas_box,2025-04-24,109.69,true,confirmed,15,8.3,10.4,-1.3
NFLX,darvas_box,2025-05-15,117.8,timeout_up,marginal,20,2.9,7.2,-0.5
NFLX,darvas_box,2025-06-24,127.91,false,fakeout,17,-8.0,4.9,-8.2
NFLX,bollinger_squeeze,2021-06-23,51.27,true,confirmed,14,-0.2,8.7,-1.4
NFLX,bollinger_squeeze,2021-08-19,54.37,true,confirmed,9,8.4,13.2,-0.8
NFLX,bollinger_squeeze,2021-10-05,63.48,true,confirmed,18,6.8,8.8,-2.8
NFLX,bollinger_squeeze,2022-06-02,20.51,false,fakeout,3,-12.3,1.1,-19.9
NFLX,bollinger_squeeze,2022-07-19,20.16,true,confirmed,2,21.9,25.0,-0.8
NFLX,bollinger_squeeze,2022-09-19,24.36,false,fakeout,4,0.6,2.8,-13.1
NFLX,bollinger_squeeze,2022-10-19,27.24,true,confirmed,4,12.4,14.8,-7.4
NFLX,bollinger_squeeze,2023-01-23,35.74,false,fakeout,20,-5.6,6.2,-5.9
NFLX,bollinger_squeeze,2023-03-30,33.84,false,fakeout,13,-2.5,3.4,-6.6
NFLX,bollinger_squeeze,2023-05-11,34.48,true,confirmed,5,21.8,23.5,-4.4
NFLX,bollinger_squeeze,2023-05-30,39.3,true,confirmed,8,9.4,14.2,-1.0
NFLX,bollinger_squeeze,2023-07-18,47.48,false,fakeout,2,-10.8,2.1,-13.3
NFLX,bollinger_squeeze,2023-10-19,40.18,true,confirmed,11,16.2,16.3,-1.5
NFLX,bollinger_squeeze,2024-01-24,54.49,true,confirmed,16,8.0,9.6,0.7
NFLX,bollinger_squeeze,2024-02-27,60.17,timeout_up,marginal,20,4.6,5.4,-1.9
NFLX,bollinger_squeeze,2024-06-14,66.94,timeout_down,marginal,20,-2.0,4.2,-3.8
NFLX,bollinger_squeeze,2024-08-14,66.17,timeout_up,marginal,20,3.8,7.5,-0.3
NFLX,bollinger_squeeze,2024-09-24,72.23,false,marginal,17,5.8,7.0,-6.1
NFLX,bollinger_squeeze,2024-10-18,76.39,true,confirmed,18,7.9,10.1,-2.6
NFLX,bollinger_squeeze,2025-01-22,95.4,true,confirmed,13,7.4,11.6,-0.0
NFLX,bollinger_squeeze,2025-06-24,127.91,false,fakeout,17,-8.0,4.9,-8.2
NFLX,bollinger_squeeze,2025-09-04,125.75,false,fakeout,5,-7.6,0.8,-9.8
NFLX,bollinger_squeeze,2026-04-09,102.05,false,fakeout,6,-13.5,6.8,-15.0
NFLX,ttm_squeeze,2021-06-23,51.27,true,confirmed,14,-0.2,8.7,-1.4
NFLX,ttm_squeeze,2021-08-19,54.37,true,confirmed,9,8.4,13.2,-0.8
NFLX,ttm_squeeze,2022-07-15,18.91,true,confirmed,3,31.8,33.1,-0.4
NFLX,ttm_squeeze,2022-09-20,24.28,false,fakeout,3,-0.8,3.1,-12.8
NFLX,ttm_squeeze,2022-10-19,27.24,true,confirmed,4,12.4,14.8,-7.4
NFLX,ttm_squeeze,2024-01-24,54.49,true,confirmed,16,8.0,9.6,0.7
NFLX,ttm_squeeze,2024-08-13,64.8,true,confirmed,5,5.2,9.8,0.1
NFLX,ttm_squeeze,2024-09-24,72.23,false,marginal,17,5.8,7.0,-6.1
NFLX,volume_resistance,2021-09-01,58.21,timeout_up,marginal,20,4.9,6.3,-2.4
NFLX,volume_resistance,2021-10-05,63.48,true,confirmed,18,6.8,8.8,-2.8
NFLX,volume_resistance,2021-10-20,62.51,true,confirmed,3,10.6,12.1,0.6
NFLX,volume_resistance,2022-07-20,21.64,true,confirmed,13,11.4,16.4,-2.3
NFLX,volume_resistance,2022-10-19,27.24,true,confirmed,4,12.4,14.8,-7.4
NFLX,volume_resistance,2022-12-01,31.69,false,fakeout,10,-7.0,5.0,-13.7
NFLX,volume_resistance,2023-01-20,34.25,true,confirmed,10,1.6,10.8,-0.5
NFLX,volume_resistance,2023-05-18,37.13,true,confirmed,7,16.3,20.8,-4.6
NFLX,volume_resistance,2023-06-07,39.98,true,confirmed,4,9.6,12.8,-0.9
NFLX,volume_resistance,2023-07-18,47.48,false,fakeout,2,-10.8,2.1,-13.3
NFLX,volume_resistance,2023-12-18,48.61,timeout_down,fakeout,20,-0.2,3.6,-5.0
NFLX,volume_resistance,2024-01-24,54.49,true,confirmed,16,8.0,9.6,0.7
NFLX,volume_resistance,2024-03-15,60.59,timeout_up,marginal,20,0.2,5.5,-0.7
NFLX,volume_resistance,2024-04-18,61.06,false,fakeout,1,-0.0,2.2,-11.2
NFLX,volume_resistance,2024-06-14,66.94,timeout_down,marginal,20,-2.0,4.2,-3.8
NFLX,volume_resistance,2024-10-18,76.39,true,confirmed,18,7.9,10.1,-2.6
NFLX,volume_resistance,2024-11-25,86.56,true,confirmed,8,7.7,8.8,-0.8
NFLX,volume_resistance,2024-12-20,90.9,false,confirmed,12,8.3,9.9,-9.4
NFLX,volume_resistance,2025-01-22,95.4,true,confirmed,13,7.4,11.6,-0.0
NFLX,volume_resistance,2025-06-20,123.14,true,confirmed,5,0.2,8.9,-2.7
NFLX,volume_resistance,2026-04-16,107.79,false,fakeout,1,-19.3,-8.4,-21.1
NFLX,high_52w_momentum,2023-05-18,37.13,true,confirmed,7,16.3,20.8,-4.6
NFLX,high_52w_momentum,2023-06-05,40.35,true,confirmed,6,10.5,11.8,-1.8
NFLX,high_52w_momentum,2023-07-05,44.59,true,confirmed,10,-3.6,8.8,-7.6
NFLX,high_52w_momentum,2023-11-22,47.8,false,marginal,7,2.8,4.8,-6.8
NFLX,high_52w_momentum,2023-12-13,48.0,timeout_up,marginal,20,2.5,4.9,-3.8
NFLX,high_52w_momentum,2024-01-24,54.49,true,confirmed,16,8.0,9.6,0.7
NFLX,high_52w_momentum,2024-02-14,57.93,timeout_up,marginal,20,5.8,7.8,-2.1
NFLX,high_52w_momentum,2024-03-01,61.93,timeout_down,fakeout,20,-0.8,2.4,-4.4
NFLX,high_52w_momentum,2024-03-19,62.07,timeout_down,fakeout,20,-1.1,2.9,-3.1
NFLX,high_52w_momentum,2024-04-05,63.62,false,fakeout,6,-8.9,0.4,-14.8
NFLX,high_52w_momentum,2024-05-29,65.46,timeout_up,marginal,20,4.5,5.4,-4.3
NFLX,high_52w_momentum,2024-06-14,66.94,timeout_down,marginal,20,-2.0,4.2,-3.8
NFLX,high_52w_momentum,2024-07-05,69.07,false,fakeout,4,-11.2,0.7,-11.9
NFLX,high_52w_momentum,2024-08-30,70.14,false,fakeout,4,1.1,3.4,-5.8
NFLX,high_52w_momentum,2024-09-17,70.69,timeout_down,marginal,20,-0.1,4.1,-2.7
NFLX,high_52w_momentum,2024-10-09,72.74,false,marginal,6,7.3,7.4,-6.8
NFLX,high_52w_momentum,2024-11-06,78.02,true,confirmed,8,17.6,18.8,-0.0
NFLX,high_52w_momentum,2024-11-21,89.75,timeout_up,marginal,20,1.3,4.9,-4.3
NFLX,high_52w_momentum,2024-12-11,93.66,false,fakeout,5,-10.3,-0.1,-11.5
NFLX,high_52w_momentum,2025-01-22,95.4,true,confirmed,13,7.4,11.6,-0.0
NFLX,high_52w_momentum,2025-02-06,101.57,false,fakeout,12,-12.3,4.8,-15.5
NFLX,high_52w_momentum,2025-04-28,111.04,true,confirmed,17,9.1,9.1,-1.3
NFLX,high_52w_momentum,2025-05-15,117.8,timeout_up,marginal,20,2.9,7.2,-0.5
NFLX,high_52w_momentum,2025-06-02,121.9,true,confirmed,18,6.1,10.0,-3.1
NFLX,high_52w_momentum,2025-06-23,125.35,false,fakeout,20,-5.1,7.0,-5.3
COST,donchian_20,2021-05-03,359.37,timeout_down,fakeout,20,-0.3,2.7,-2.2
COST,donchian_20,2021-06-22,371.55,timeout_up,marginal,20,5.8,6.6,-0.4
COST,donchian_20,2021-07-08,385.74,true,confirmed,20,9.1,9.1,-0.6
COST,donchian_20,2021-07-23,401.16,true,confirmed,20,8.6,9.0,-0.7
COST,donchian_20,2021-08-11,421.72,timeout_up,marginal,20,4.9,5.7,-0.7
COST,donchian_20,2021-09-02,437.54,timeout_down,fakeout,20,-2.7,2.1,-4.4
COST,donchian_20,2021-10-21,452.98,true,confirmed,10,11.1,11.4,0.3
COST,donchian_20,2021-11-16,500.76,timeout_up,marginal,20,7.4,7.6,-2.4
COST,donchian_20,2021-12-15,537.61,false,fakeout,4,-8.6,1.1,-10.1
COST,donchian_20,2022-03-17,526.34,true,confirmed,15,6.8,10.8,-0.6
COST,donchian_20,2022-04-07,578.96,false,fakeout,10,-17.1,0.2,-17.8
COST,donchian_20,2022-07-06,469.84,true,confirmed,12,11.2,12.4,-1.8
COST,donchian_20,2022-07-21,504.95,timeout_up,marginal,20,6.1,6.8,-3.9
COST,donchian_20,2022-08-16,528.33,false,fakeout,9,-8.1,2.1,-9.0
COST,donchian_20,2022-10-24,474.78,timeout_up,marginal,20,5.5,6.8,-4.3
COST,donchian_20,2022-11-10,491.1,false,fakeout,16,-5.9,5.7,-8.3
COST,donchian_20,2022-11-30,516.1,false,fakeout,1,-15.3,-3.7,-16.1
COST,donchian_20,2023-01-23,471.47,timeout_up,marginal,20,2.0,7.8,-1.6
COST,donchian_20,2023-04-20,484.72,timeout_down,fakeout,20,-1.3,1.5,-3.7
COST,donchian_20,2023-05-26,487.35,timeout_up,marginal,20,4.5,5.0,-1.1
COST,donchian_20,2023-06-14,506.5,timeout_up,fakeout,20,3.7,3.7,-2.0
COST,donchian_20,2023-06-30,517.24,timeout_up,marginal,20,4.1,6.1,-2.6
COST,donchian_20,2023-07-20,535.09,timeout_down,fakeout,20,-1.8,2.5,-2.1
COST,donchian_20,2023-09-14,543.62,timeout_down,fakeout,20,-0.2,2.0,-3.9
COST,donchian_20,2023-11-10,556.53,true,confirmed,20,8.1,8.3,-0.8
COST,donchian_20,2023-12-05,583.75,true,confirmed,8,9.5,13.0,-0.2
COST,donchian_20,2023-12-27,657.63,timeout_up,marginal,20,3.0,4.8,-3.9
COST,donchian_20,2024-01-12,673.85,timeout_up,marginal,20,5.9,6.7,-1.1
COST,donchian_20,2024-01-30,691.11,timeout_up,marginal,20,6.9,7.5,-1.2
COST,donchian_20,2024-02-23,728.86,timeout_down,marginal,20,-0.4,6.7,-3.6
COST,donchian_20,2024-05-03,735.93,true,confirmed,9,9.6,11.3,0.3
COST,donchian_20,2024-05-24,801.06,timeout_up,marginal,20,5.7,7.9,-2.7
COST,donchian_20,2024-06-17,858.61,timeout_down,fakeout,20,-2.5,3.3,-3.4
COST,donchian_20,2024-07-05,876.18,false,fakeout,5,-7.0,1.2,-9.2
COST,donchian_20,2024-08-12,855.54,timeout_up,marginal,20,3.6,6.4,-0.9
COST,donchian_20,2024-08-27,900.44,timeout_down,fakeout,20,-0.1,1.6,-4.4
COST,donchian_20,2024-11-07,906.63,true,confirmed,18,8.6,9.2,-0.9
COST,donchian_20,2024-11-22,956.31,timeout_down,marginal,20,-1.5,4.6,-2.8
COST,donchian_20,2025-01-27,957.54,true,confirmed,7,9.5,11.8,-1.2
COST,donchian_20,2025-02-13,1069.44,false,fakeout,9,-16.1,0.1,-18.1
COST,donchian_20,2025-05-02,1002.66,timeout_up,marginal,20,4.8,5.2,-2.5
COST,donchian_20,2025-05-19,1028.55,false,fakeout,19,-5.5,3.2,-5.6
COST,donchian_20,2025-08-11,984.57,false,fakeout,11,-1.0,1.1,-5.6
COST,donchian_20,2026-01-08,912.74,true,confirmed,8,9.5,9.6,-0.4
COST,donchian_20,2026-02-06,999.71,timeout_up,fakeout,20,0.4,2.7,-4.1
COST,donchian_20,2026-04-02,1013.49,timeout_down,fakeout,20,-0.2,2.1,-4.8
COST,donchian_20,2026-05-13,1033.08,timeout_up,fakeout,2,1.5,2.4,-0.7
COST,darvas_box,2021-07-20,394.35,true,confirmed,19,8.9,9.2,-1.0
COST,darvas_box,2021-09-02,437.54,timeout_down,fakeout,20,-2.7,2.1,-4.4
COST,darvas_box,2021-10-21,452.98,true,confirmed,10,11.1,11.4,0.3
COST,darvas_box,2021-11-16,500.76,timeout_up,marginal,20,7.4,7.6,-2.4
COST,darvas_box,2021-12-15,537.61,false,fakeout,4,-8.6,1.1,-10.1
COST,darvas_box,2022-03-30,548.89,false,marginal,20,-2.4,6.2,-5.2
COST,darvas_box,2022-08-16,528.33,false,fakeout,9,-8.1,2.1,-9.0
COST,darvas_box,2023-06-28,511.88,timeout_up,marginal,20,5.4,7.2,-1.5
COST,darvas_box,2023-07-14,525.24,timeout_up,marginal,20,3.0,4.5,-0.1
COST,darvas_box,2023-10-02,549.92,false,fakeout,4,-2.9,1.0,-5.4
COST,darvas_box,2023-11-10,556.53,true,confirmed,20,8.1,8.3,-0.8
COST,darvas_box,2023-12-05,583.75,true,confirmed,8,9.5,13.0,-0.2
COST,darvas_box,2023-12-27,657.63,timeout_up,marginal,20,3.0,4.8,-3.9
COST,darvas_box,2024-01-30,691.11,timeout_up,marginal,20,6.9,7.5,-1.2
COST,darvas_box,2024-02-22,725.37,timeout_up,marginal,20,1.1,7.2,-3.2
COST,darvas_box,2024-05-10,778.76,true,confirmed,19,7.8,8.0,-2.0
COST,darvas_box,2024-07-05,876.18,false,fakeout,5,-7.0,1.2,-9.2
COST,darvas_box,2024-08-27,900.44,timeout_down,fakeout,20,-0.1,1.6,-4.4
COST,darvas_box,2024-11-08,936.26,timeout_up,marginal,20,4.7,5.7,-4.1
COST,darvas_box,2024-12-03,974.3,false,fakeout,17,-7.4,2.7,-8.2
COST,darvas_box,2025-02-04,1013.7,timeout_up,marginal,20,2.6,5.6,-0.2
COST,darvas_box,2026-02-06,999.71,timeout_up,fakeout,20,0.4,2.7,-4.1
COST,darvas_box,2026-04-08,1028.78,false,fakeout,4,-3.2,0.5,-6.2
COST,darvas_box,2026-05-14,1041.25,timeout_up,fakeout,1,0.7,1.6,-0.2
COST,bollinger_squeeze,2021-06-22,371.55,timeout_up,marginal,20,5.8,6.6,-0.4
COST,bollinger_squeeze,2022-03-17,526.34,true,confirmed,15,6.8,10.8,-0.6
COST,bollinger_squeeze,2022-07-15,498.74,timeout_up,marginal,20,2.9,5.9,-2.7
COST,bollinger_squeeze,2022-10-24,474.78,timeout_up,marginal,20,5.5,6.8,-4.3
COST,bollinger_squeeze,2022-11-15,503.87,false,fakeout,11,-8.2,3.1,-10.6
COST,bollinger_squeeze,2023-04-20,484.72,timeout_down,fakeout,20,-1.3,1.5,-3.7
COST,bollinger_squeeze,2023-06-30,517.24,timeout_up,marginal,20,4.1,6.1,-2.6
COST,bollinger_squeeze,2024-03-04,749.84,false,fakeout,5,-6.3,3.7,-6.7
COST,bollinger_squeeze,2024-05-03,735.93,true,confirmed,9,9.6,11.3,0.3
COST,bollinger_squeeze,2024-07-05,876.18,false,fakeout,5,-7.0,1.2,-9.2
COST,bollinger_squeeze,2024-09-12,906.52,false,fakeout,14,-2.3,1.0,-5.2
COST,bollinger_squeeze,2024-11-07,906.63,true,confirmed,18,8.6,9.2,-0.9
COST,bollinger_squeeze,2025-05-30,1034.36,false,fakeout,11,-4.8,2.6,-6.4
COST,bollinger_squeeze,2025-08-11,984.57,false,fakeout,11,-1.0,1.1,-5.6
COST,bollinger_squeeze,2026-02-13,1017.0,false,fakeout,14,-1.6,1.0,-5.7
COST,bollinger_squeeze,2026-04-08,1028.78,false,fakeout,4,-3.2,0.5,-6.2
COST,bollinger_squeeze,2026-05-13,1033.08,timeout_up,fakeout,2,1.5,2.4,-0.7
COST,ttm_squeeze,2021-06-04,367.14,timeout_up,fakeout,20,2.9,3.4,-2.7
COST,ttm_squeeze,2021-06-23,371.35,timeout_up,marginal,20,6.5,6.8,-0.2
COST,ttm_squeeze,2021-10-19,443.34,true,confirmed,12,13.0,13.3,0.2
COST,ttm_squeeze,2022-03-03,507.55,true,confirmed,19,8.0,10.0,-4.0
COST,ttm_squeeze,2022-10-24,474.78,timeout_up,marginal,20,5.5,6.8,-4.3
COST,ttm_squeeze,2023-04-24,490.32,timeout_down,fakeout,20,-3.6,0.3,-4.8
COST,ttm_squeeze,2024-05-03,735.93,true,confirmed,9,9.6,11.3,0.3
COST,ttm_squeeze,2024-10-28,882.67,true,confirmed,9,8.0,9.7,-2.5
COST,ttm_squeeze,2025-04-29,984.87,timeout_up,marginal,20,2.3,5.0,-1.5
COST,ttm_squeeze,2025-05-16,1020.09,timeout_down,marginal,20,-4.0,4.0,-4.3
COST,ttm_squeeze,2026-04-02,1013.49,timeout_down,fakeout,20,-0.2,2.1,-4.8
COST,ttm_squeeze,2026-05-08,1008.79,timeout_up,marginal,5,4.0,4.8,-2.3
COST,volume_resistance,2021-11-04,490.21,true,confirmed,16,2.6,8.8,-3.0
COST,volume_resistance,2021-11-29,527.53,false,fakeout,3,1.8,2.1,-7.4
COST,volume_resistance,2021-12-17,520.62,false,fakeout,15,-10.9,4.4,-11.1
COST,volume_resistance,2022-04-07,578.96,false,fakeout,10,-17.1,0.2,-17.8
COST,volume_resistance,2023-07-07,504.44,true,confirmed,12,5.1,8.8,0.0
COST,volume_resistance,2023-12-14,608.28,true,confirmed,2,10.5,11.3,1.5
COST,volume_resistance,2024-05-31,801.21,timeout_up,marginal,20,4.4,7.9,-0.3
COST,volume_resistance,2024-06-21,839.22,timeout_down,marginal,20,-0.1,5.7,-2.7
COST,volume_resistance,2024-11-08,936.26,timeout_up,marginal,20,4.7,5.7,-4.1
COST,volume_resistance,2024-11-25,953.21,timeout_down,marginal,20,-0.2,4.9,-2.5
COST,volume_resistance,2024-12-13,981.45,false,fakeout,6,-6.7,1.9,-8.8
COST,volume_resistance,2025-02-28,1041.38,false,fakeout,5,-11.3,1.7,-15.9
COST,volume_resistance,2025-05-30,1034.36,false,fakeout,11,-4.8,2.6,-6.4
COST,volume_resistance,2026-01-21,980.1,false,marginal,7,0.6,4.8,-5.2
COST,volume_resistance,2026-02-27,1009.33,timeout_down,fakeout,20,-2.7,1.0,-5.0
COST,high_52w_momentum,2022-04-06,556.81,false,fakeout,12,-11.4,4.7,-12.3
COST,high_52w_momentum,2023-07-21,535.96,timeout_down,fakeout,20,-2.3,2.4,-2.6
COST,high_52w_momentum,2023-10-02,549.92,false,fakeout,4,-2.9,1.0,-5.4
COST,high_52w_momentum,2023-10-17,552.84,false,fakeout,6,3.1,3.2,-5.9
COST,high_52w_momentum,2023-11-10,556.53,true,confirmed,20,8.1,8.3,-0.8
COST,high_52w_momentum,2023-12-04,577.71,true,confirmed,9,10.1,14.1,-0.3
COST,high_52w_momentum,2023-12-27,657.63,timeout_up,marginal,20,3.0,4.8,-3.9
COST,high_52w_momentum,2024-01-12,673.85,timeout_up,marginal,20,5.9,6.7,-1.1
COST,high_52w_momentum,2024-01-30,691.11,timeout_up,marginal,20,6.9,7.5,-1.2
COST,high_52w_momentum,2024-02-15,715.6,true,confirmed,14,0.2,8.6,-1.9
COST,high_52w_momentum,2024-03-04,749.84,false,fakeout,5,-6.3,3.7,-6.7
COST,high_52w_momentum,2024-05-10,778.76,true,confirmed,19,7.8,8.0,-2.0
COST,high_52w_momentum,2024-05-28,804.46,timeout_up,marginal,20,5.4,7.5,-3.1
COST,high_52w_momentum,2024-06-14,846.5,timeout_down,marginal,20,-0.6,4.8,-2.0
COST,high_52w_momentum,2024-07-05,876.18,false,fakeout,5,-7.0,1.2,-9.2
COST,high_52w_momentum,2024-08-26,884.21,timeout_up,fakeout,20,1.0,3.5,-2.7
COST,high_52w_momentum,2024-09-12,906.52,false,fakeout,14,-2.3,1.0,-5.2
COST,high_52w_momentum,2024-11-21,948.02,timeout_down,marginal,20,-0.2,5.5,-1.3
COST,high_52w_momentum,2024-12-10,985.47,false,fakeout,8,-5.7,1.5,-9.2
COST,high_52w_momentum,2025-02-10,1054.6,false,fakeout,18,-12.4,1.5,-13.3
INTC,donchian_20,2021-06-14,53.25,false,fakeout,4,-2.3,0.4,-5.8
INTC,donchian_20,2021-09-13,50.65,timeout_down,fakeout,20,-2.8,0.8,-4.9
INTC,donchian_20,2021-10-19,50.85,false,fakeout,3,-7.7,1.6,-13.3
